Pcode,Town,District,dis_code,Province,Geo_x,Geo_y,B,S,Ignore_prov,Ignore_district,Ignore_description
8614,MOROKWENG,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-26.1336751,23.7930318,Y,Y,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8615,VORSTERSHOOP,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-25.833839,23.021469,Y,Y,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8616,TLHAKGAMENG,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-26.958405,24.729861,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8617,TSEOGE,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-25.831499,23.52442,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8618,TOSCA,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-25.87849,23.958151,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8619,POMFRET,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-25.831499,23.52442,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8620,BRAY,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-25.46851135,23.70304663,Y,Y,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8621,PIET PLESSIS,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-26.16989,24.4008799,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8622,VERGELEE,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-25.7925464,24.2044447,Y,Y,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8623,KGOKGOLE,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-26.61292,24.17318,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8624,BROEDERSPUT,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-26.95748,24.730246,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8625,GATA-LWA-TLOU,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-25.831499,23.52442,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8626,MADIBENG,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-25.831499,23.52442,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8627,GLENRED,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-27.460125,23.433756,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8628,MOLOPO,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-26.95748,24.730246,Y,,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8629,HUHUDI,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-25.8675217,25.6449628,Y,Y,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8630,LOOPENG,John Taolo Gaetsewe District Municipality,DC45,Northern Cape,-26.79528,23.39806,Y,,Northern Cape,DC45,John Taolo Gaetsewe District Municipality
8631,CHOSENG,John Taolo Gaetsewe District Municipality,DC45,Northern Cape,-27.4153281,24.7204641,Y,,Northern Cape,DC45,John Taolo Gaetsewe District Municipality
8650,STELLA,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-26.9565926,24.7302643,Y,Y,North West,DC39,Dr Ruth Segomotsi Mompati District Municipality
8655,DITSOBOTLA,Ngaka Modiri Molema District Municipality,DC38,North West,-25.8631933,25.6396208,Y,,North West,DC38,Ngaka Modiri Molema District Municipality
8660,AKASIA PARK,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.5942498,20.3380661,,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8680,MOLOPO RIVER,Dr Ruth Segomotsi Mompati District Municipality,DC39,North West,-26.95748,24.730246,Y,,North West,DC38,Ngaka Modiri Molema District Municipality,DIS,, Location Molopo River Postcode 8680 Municipal Naledi District Dr Ruth Segomotsi Mompat
8700,MODDERRIVIER,Frances Baard District Municipality,DC9,Northern Cape,-27.7600158,24.7927347,Y,,Northern Cape,DC9,Frances Baard District Municipality
8701,RITCHIE,Frances Baard District Municipality,DC9,Northern Cape,-29.024237,24.599557,Y,Y,Northern Cape,DC9,Frances Baard District Municipality
8710,JACOBSDAL,Xhariep District Municipality,DC16,Free State,-29.1275741,24.772993,Y,Y,Free State,DC16,Xhariep District Municipality
8720,BELMONT,Thabo Mofutsanyana District Municipality,DC19,Free State,-29.63865,24.08511,Y,,Free State,DC19,Thabo Mofutsanyana District Municipality
8730,DOUGLAS,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.0537418,23.7730953,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8731,SALT LAKE,Pixley ka Seme District Municipality,DC7,Northern Cape,-28.73401,24.76312,Y,,Northern Cape,DC7,Pixley ka Seme District Municipality
8735,BONGANI,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.0710413,23.7766701,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8745,ROOIPANVILLE,Frances Baard District Municipality,DC9,Northern Cape,-28.73401,24.76312,Y,,Northern Cape,DC9,Frances Baard District Municipality
8750,HOPETOWN,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.63865,24.08511,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8751,GROOTWATER,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.63865,24.08511,Y,,Northern Cape,DC7,Pixley ka Seme District Municipality
8752,ORANIA,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.8121453,24.4151703,Y,,Northern Cape,DC7,Pixley ka Seme District Municipality
8760,KRAANKUIL,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.63865,24.08511,Y,,Northern Cape,DC7,Pixley ka Seme District Municipality
8765,STRYDENBURG,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.943503,23.677007,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8770,PETRUSVILLE,Pixley ka Seme District Municipality,DC7,Northern Cape,-30.0807979,24.669566,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8771,VANDERKLOOF,Pixley ka Seme District Municipality,DC7,Northern Cape,-30.0110694,24.7301043,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8780,VOSBURG,Pixley ka Seme District Municipality,DC7,Northern Cape,-30.59172,22.8528999,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8782,BRITSTOWN,Pixley ka Seme District Municipality,DC7,Northern Cape,-30.59358,23.50792,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8795,PHILIPSTOWN,Pixley ka Seme District Municipality,DC7,Northern Cape,-30.4386847,24.4697184,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8800,UPINGTON,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8801,PABALLELO,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.4387484,21.2150647,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8805,DYASONSKLIP,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.61356,21.09967,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8806,KANONEILAND,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8807,ORANJEKRUIN,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8808,SES BRUGGE,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8809,LOUISVALE,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.5701521,21.1965671,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8810,BLOEMSMOND,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8811,MIER,ZF Mgcawu District Municipality,DC8,Northern Cape,-26.2993528,20.2832217,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8813,NOENIEPUT,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8814,ASKHAM,ZF Mgcawu District Municipality,DC8,Northern Cape,-26.98187018,20.78027528,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8815,GEMSBOKPARK,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8816,STRAUSSBURG,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8818,LEERKRANS,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8819,KAROS,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8820,LAMBRECHTSDRIF,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8822,GROOTDRINK,ZF Mgcawu District Municipality,DC8,Northern Cape,-26.7099479,20.1131429,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8824,VOLLGRAAFFSIG,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.453053,21.249435,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8826,WEGDRAAI,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.8393099,21.864311,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8850,GROBLERSHOOP,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.49071,21.68512,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8851,OPWAG,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.49071,21.68512,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8860,KEIMOES,ZF Mgcawu District Municipality,DC8,Northern Cape,-27.4694156,23.410504,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8861,FRIERSDALE,ZF Mgcawu District Municipality,DC8,Northern Cape,-27.4694156,23.410504,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8862,NEILERSDRIF,ZF Mgcawu District Municipality,DC8,Northern Cape,-27.4694156,23.410504,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8870,KAKAMAS,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.7759634,20.6246706,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8873,MARCHAND,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.732433,20.5014125,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8874,AUGRABIES,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.67525,20.42973,Y,,Northern Cape,DC8,ZF Mgcawu District Municipality
8890,POFADDER,Namakwa District Municipality,DC6,Northern Cape,-29.1327,19.38985,Y,Y,Northern Cape,DC6,Namakwa District Municipality
8891,PELLA,Namakwa District Municipality,DC6,Northern Cape,-29.034298,19.1523149,Y,Y,Northern Cape,DC6,Namakwa District Municipality
8892,ONSEEPKANS,Namakwa District Municipality,DC6,Northern Cape,-29.1327,19.38985,Y,,Northern Cape,DC6,Namakwa District Municipality
8893,AGGENEYS,Namakwa District Municipality,DC6,Northern Cape,-29.241787,18.8457431,Y,,Northern Cape,DC6,Namakwa District Municipality
8900,KENHARDT,ZF Mgcawu District Municipality,DC8,Northern Cape,-29.3535708,21.1563945,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
8910,MARYDALE,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.4064938,22.1020896,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8915,BRANDVLEI,Namakwa District Municipality,DC6,Northern Cape,-30.4641097,20.4786144,Y,Y,Northern Cape,DC6,Namakwa District Municipality
8920,WILLISTON,Namakwa District Municipality,DC6,Northern Cape,-31.3392558,20.9141625,Y,Y,Northern Cape,DC6,Namakwa District Municipality
8922,VANWYKSVLEI,Pixley ka Seme District Municipality,DC7,Northern Cape,-30.3325076,21.8091625,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8925,CARNARVON,Pixley ka Seme District Municipality,DC7,Northern Cape,-30.9692058,22.1264211,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8930,NIEKERKSHOOP,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.31791,22.82491,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8940,PRIESKA,Pixley ka Seme District Municipality,DC7,Northern Cape,-29.6728698,22.747349,Y,Y,Northern Cape,DC7,Pixley ka Seme District Municipality
8943,BOEGOEBERG,ZF Mgcawu District Municipality,DC8,Northern Cape,-28.983333,22.183333,Y,Y,Northern Cape,DC8,ZF Mgcawu District Municipality
9300,BLOEMFONTEIN,Mangaung Metropolitan Municipality,MAN,Free State,-29.10834,26.20334,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9301,LOURIER PARK,Mangaung Metropolitan Municipality,MAN,Free State,-29.18471,26.17943,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9302,NOORDSTAD,Mangaung Metropolitan Municipality,MAN,Free State,-29.079609,26.235464,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9303,KENWORTH,Mangaung Metropolitan Municipality,MAN,Free State,-29.10834,26.20334,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9305,PARK WEST,Mangaung Metropolitan Municipality,MAN,Free State,-29.10439,26.1751699,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9306,HEIDEDAL,Mangaung Metropolitan Municipality,MAN,Free State,-29.1385507,26.2439293,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9307,MANGAUNG,Mangaung Metropolitan Municipality,MAN,Free State,-29.1945488,26.2411368,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9309,ROCKLANDS,Mangaung Metropolitan Municipality,MAN,Free State,-29.191537,26.231902,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9310,DANHOF,Mangaung Metropolitan Municipality,MAN,Free State,-29.10961,26.20525,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9311,DRUSANA,Mangaung Metropolitan Municipality,MAN,Free State,-29.10834,26.20334,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9312,EHRLICH PARK,Mangaung Metropolitan Municipality,MAN,Free State,-29.1792121,26.2009284,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9313,EXTON ROAD,Mangaung Metropolitan Municipality,MAN,Free State,-29.10834,26.20334,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9315,GA-SEHUNELO,Mangaung Metropolitan Municipality,MAN,Free State,-29.1501852,26.2363678,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9317,FICHARDT PARK,Mangaung Metropolitan Municipality,MAN,Free State,-29.15,26.17924,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9320,WILLOWS,Mangaung Metropolitan Municipality,MAN,Free State,-29.12264,26.20782,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9321,UNIVERSITAS,Mangaung Metropolitan Municipality,MAN,Free State,-29.11629,26.17458,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9322,PELLISSIER,Mangaung Metropolitan Municipality,MAN,Free State,-29.1484,26.16721,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9323,PHAHAMENG,Mangaung Metropolitan Municipality,MAN,Free State,-29.15337,26.237105,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9324,BRANDWAG,Mangaung Metropolitan Municipality,MAN,Free State,-29.11077,26.20677,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9325,FAUNASIG,Mangaung Metropolitan Municipality,MAN,Free State,-29.15614228,26.18744231,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9326,RENOSTERSPRUIT,Mangaung Metropolitan Municipality,MAN,Free State,-28.701917,26.4465389,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9327,KLOOFEIND,Mangaung Metropolitan Municipality,MAN,Free State,-29.10834,26.20334,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9328,RODENBECK,Mangaung Metropolitan Municipality,MAN,Free State,-29.1579945,26.256309,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9329,BLOEMFONTEIN SPEED SERVICES,Mangaung Metropolitan Municipality,MAN,Free State,-29.10834,26.20334,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9330,LANGENHOVENPARK,Mangaung Metropolitan Municipality,MAN,Free State,-29.0914079,26.1662927,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9331,FALCKVLEI,Mangaung Metropolitan Municipality,MAN,Free State,-29.10834,26.20334,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9332,HEUWELSIG,Mangaung Metropolitan Municipality,MAN,Free State,-29.08443,26.2005,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9333,MAKAOTA,Mangaung Metropolitan Municipality,MAN,Free State,-29.08222,26.19944,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9334,CROSSROADS,Mangaung Metropolitan Municipality,MAN,Free State,-29.10834,26.20334,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9338,BAIN'S VLEI,Mangaung Metropolitan Municipality,MAN,Free State,-28.4541105,26.79679563,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9348,DEALESVILLE,Lejweleputswa District Municipality,DC18,Free State,-28.673397,25.766125,Y,Y,Free State,DC18,Lejweleputswa District Municipality
9356,SOUTPAN,Lejweleputswa District Municipality,DC18,Free State,-28.7501143,26.0532101,Y,Y,Free State,DC18,Lejweleputswa District Municipality
9358,IKGOMOTSENG,Mangaung Metropolitan Municipality,MAN,Free State,-28.7307671,26.0993041,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9360,GLEN,Mangaung Metropolitan Municipality,MAN,Free State,-28.9625,26.3352799,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9364,BLOEMSPRUIT,Mangaung Metropolitan Municipality,MAN,Free State,-29.13583,26.2744399,Y,Y,Free State,MAN,Mangaung Metropolitan Municipality
9380,WIEGANDIA,Mangaung Metropolitan Municipality,MAN,Free State,-29.10834,26.20334,Y,,Free State,MAN,Mangaung Metropolitan Municipality
9392,STEUNMEKAAR,Mangaung Metropolitan Municipality,MAN,Free State,-28.4541105,26.7967849,,Y,Free State,MAN,Mangaung Metropolitan Municipality
9400,BRANDFORT,Lejweleputswa District Municipality,DC18,Free State,-28.70008,26.45204,Y,Y,Free State,DC18,Lejweleputswa District Municipality
9401,VERKEERDEVLEI,Lejweleputswa District Municipality,DC18,Free State,-28.833045,26.7843719,Y,Y,Free State,DC18,Lejweleputswa District Municipality
9410,THEUNISSEN,Lejweleputswa District Municipality,DC18,Free State,-28.3994105,26.7129517,Y,Y,Free State,DC18,Lejweleputswa District Municipality
9414,MASILO,Lejweleputswa District Municipality,DC18,Free State,-28.4110675,26.7041265,Y,Y,Free State,DC18,Lejweleputswa District Municipality
9420,WINBURG,Lejweleputswa District Municipality,DC18,Free State,-28.51889,27.01152,Y,Y,Free State,DC18,Lejweleputswa District Municipality
9421,MAKELEKETLA,Lejweleputswa District Municipality,DC18,Free State,-28.5324539,26.9995087,Y,Y,Free State,DC18,Lejweleputswa District Municipality
